"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"351","Andrew Mangiapane","CGY","L","75","53.483333333333","0.71311111111111","19.07","111.06","14.66","14.58","84.14","14.77","11.22","49.36","18.52","1.12","4.49","20.00","0.93","9.04","9.35","6.73","60.58","10.00","2.24","26.92","7.69","1.12","3.37","25.00","5.98","44.87","11.76","0","1.5","0.00","14.58","77.78","15.79","0","0","-","10.00","90.91","1.009","1.12","1.12","11.22","96.48","9.09","2.24","4.49","12.34","15.38"
"16","Andrew Cogliano","COL","C","75","169.38333333333","2.2584444444444","12.75","110.87","10.32","12.04","83.95","12.55","9.92","60.93","14.00","1.42","8.86","13.79","0.8","10.08","7.32","6.73","65.89","9.27","2.48","30.82","7.45","1.42","5.31","21.05","5.67","46.76","10.81","0","3.31","0.00","5.12","124.33","3.95","0","1.53","0.00","14.29","85.47","0.998","2.13","8.86","52.43","43.92","3.90","2.48","11.34","69.78","3.43"
"207","Colton Parayko","STL","D","82","225.16666666667","2.7459349593496","14.92","110.85","11.86","14.39","89","13.92","11.72","61.02","16.12","1.87","8.53","17.95","1.02","9.93","9.33","8.26","66.35","11.07","4.8","33.04","12.68","1.07","4.53","19.05","4.62","44.41","9.42","0.71","3.55","16.67","4.23","107.77","3.78","0.38","1.92","16.67","15.91","86.03","1.019","0","6.4","33.84","23.98","0.00","1.07","10.39","63.69","1.65"
"590","Jack McBain","ARI","C","67","115.83333333333","1.728855721393","8.81","110.85","7.36","8.29","81.84","9.20","6.73","56.98","10.57","0.52","7.25","6.67","0.64","7.16","8.16","3.63","62.68","5.47","1.55","20.2","7.14","0","2.59","0.00","2.76","56.63","4.65","0","3.45","0.00","4.49","95.77","4.48","0.75","2.99","20.00","7.69","87.27","0.950","1.04","6.22","31.6","56.46","3.17","2.07","8.29","36.26","5.41"
"288","Dakota Mermis","MIN","D","47","43.333333333333","0.92198581560284","12.46","110.77","10.11","11.08","77.54","12.50","9.69","58.15","14.29","0","18","0.00","0.78","9.02","7.92","5.54","67.85","7.55","2.77","37.38","6.90","0","12.46","0.00","3.69","40.62","8.33","0","3.69","0.00","12","84","12.50","0","4","0.00","0.00","69.05","0.690","0","2.77","20.77","77.54","0.00","2.77","4.15","31.85","8.00"
"694","Marco Rossi","MIN","C","82","8.6666666666667","0.10569105691057","6.92","110.77","5.88","6.92","96.92","6.67","0","62.31","0.00","0","6.92","0.00","0.08","12","0.65","0","83.08","0.00","0","62.31","0.00","0","6.92","0.00","0","27.69","0.00","0","0","-","10","90","10.00","0","0","-","-","88.89","0.89","0","6.92","48.46","145.38","0.00","0","6.92","48.46","0.00"
"560","Parker Kelly","OTT","L","80","177","2.2125","16.27","110.51","12.83","14.92","75.93","16.42","12.54","54.92","18.59","1.69","8.14","17.24","1.32","7.79","14.45","7.46","55.59","11.83","2.71","22.71","10.67","0.68","2.37","22.22","6.33","43.84","12.61","0.9","3.16","22.22","5.88","120.94","4.63","0","4.9","0.00","13.51","85.19","0.987","1.02","7.12","48.81","34.58","2.04","1.69","9.49","64.41","2.56"
"516","Jack Studnicka","S.J, VAN","C","22","17.383333333333","0.79015151515152","6.9","110.45","5.88","6.9","82.84","7.69","3.45","51.77","6.25","0","6.9","0.00","0.18","9.46","1.83","0","51.77","0.00","0","20.71","0.00","0","0","-","0","41.42","0.00","0","9.2","0.00","9.97","134.61","6.90","0","0","-","0.00","86.67","0.867","10.35","0","51.77","51.77","16.67","10.35","0","55.23","15.79"
"26","Jeff Petry","DET","D","73","120.66666666667","1.6529680365297","9.94","110.39","8.26","8.95","84.53","9.57","6.96","58.18","10.69","0.5","8.95","5.26","0.53","9.15","5.44","3.98","59.67","6.25","1.49","26.85","5.26","0.5","4.48","10.00","3.31","43.76","7.04","0","3.98","0.00","5.75","103.43","5.26","0","2.15","0.00","7.14","84.62","0.918","1.49","5.47","33.31","45.25","4.29","4.48","7.46","41.77","9.68"
"260","Ryan Hartman","MIN","R","74","77.766666666667","1.0509009009009","15.43","110.33","12.27","13.12","84.87","13.39","8.49","62.49","11.96","0","8.49","0.00","0.99","9.03","9.91","6.94","60.95","10.23","3.86","30.09","11.36","0","3.86","0.00","4.11","41.15","9.09","0","5.14","0.00","8.92","104.76","7.84","0","1.11","0.00","0.00","86.42","0.864","0.77","2.31","31.63","50.92","2.38","3.09","7.72","45.52","6.35"
"299","Tomas Nosek","N.J","L","36","50.066666666667","1.3907407407407","17.98","110.25","14.02","15.58","75.5","17.11","11.98","46.74","20.41","0","8.39","0.00","0.94","8.55","9.94","8.39","62.32","11.86","4.79","28.76","14.29","0","4.79","0.00","4.79","44.74","9.68","0","1.6","0.00","8.66","98.67","8.06","0","3.46","0.00","0.00","82.05","0.821","1.2","4.79","33.56","56.32","3.45","1.2","4.79","37.15","3.13"
"464","Nathan Bastian","N.J","R","54","44.65","0.82685185185185","16.13","110.19","12.77","14.78","83.31","15.07","12.09","63.16","16.07","0","12.09","0.00","0.62","9.05","6.40","4.03","65.85","5.77","1.34","28.22","4.55","0","9.41","0.00","3.58","50.17","6.67","0","0","-","11.65","87.35","11.76","0","3.88","0.00","0.00","80.85","0.809","0","5.38","33.59","63.16","0.00","0","5.38","37.63","0.00"
"296","Garnet Hathaway","PHI","R","82","122.11666666667","1.4892276422764","10.32","110.06","8.57","9.83","68.3","12.58","8.35","44.22","15.89","1.97","4.42","30.77","0.82","6.9","10.66","5.9","58.47","9.16","3.44","22.6","13.21","0.98","0.98","50.00","3.28","47.82","6.41","0.66","3.28","16.67","5.68","113.55","4.76","0.71","1.42","33.33","23.53","90.00","1.135","0.98","9.34","43.73","41.76","2.20","1.97","9.83","55.03","3.45"
"663","Simon Holmstrom","NYI","R","75","104.31666666667","1.3908888888889","18.41","109.86","14.35","16.68","81.67","16.96","15.53","60.97","20.30","4.6","9.2","33.33","1.46","8.52","14.65","12.08","64.99","15.67","5.75","27.61","17.24","1.73","3.45","33.33","8.44","49.85","14.47","3.07","4.6","40.00","4.15","107.17","3.73","0.83","3.32","20.00","29.63","84.91","1.145","0","6.9","47.16","45.44","0.00","0.58","9.78","59.24","0.96"
"321","Marcus Pettersson","PIT","D","82","219.66666666667","2.6788617886179","12.02","109.8","9.87","11.47","77.3","12.92","9.56","50.53","15.91","0.27","6.01","4.35","0.74","7.3","9.19","4.37","61.18","6.67","1.91","20.21","8.64","0","3","0.00","3.28","54.63","5.66","0","3.28","0.00","5.92","117.18","4.81","0","0.79","0.00","2.86","88.11","0.910","0.82","4.64","39.61","19.39","2.03","2.19","7.65","75.11","2.83"
"203","Jacob Trouba","NYR","D","69","197.3","2.8594202898551","11.56","109.78","9.52","9.73","79.68","10.88","6.39","53.52","10.66","0.61","5.47","10.00","0.72","7.92","8.35","5.78","52","10.00","2.43","21.59","10.13","0.3","3.04","9.09","4.46","40.55","9.91","0.41","0.41","50.00","6.15","138.37","4.26","0","3.07","0.00","9.52","89.77","0.993","0.61","6.99","38.01","19.77","1.57","2.43","10.64","70.55","3.33"
"46","Alec Martinez","VGK","D","55","67.783333333333","1.2324242424242","15.05","109.76","12.06","14.16","76.12","15.69","10.62","50.45","17.39","0.89","7.08","11.11","0.76","7.43","9.27","6.2","59.31","9.46","2.66","20.36","11.54","0.89","2.66","25.00","4.72","51.93","8.33","0","3.54","0.00","7.67","107.4","6.67","0","2.56","0.00","8.33","85.96","0.943","0.89","10.62","21.24","57.54","4.00","1.77","11.51","38.06","4.44"
"406","Noel Acciari","PIT","C","55","125.3","2.2781818181818","9.58","109.66","8.03","7.66","73.26","9.47","7.18","49.8","12.61","0","7.66","0.00","0.39","7.29","5.12","4.31","57.94","6.92","1.92","22.03","8.00","0","4.31","0.00","3.19","47.89","6.25","0","3.19","0.00","6.23","109.98","5.36","0","1.38","0.00","0.00","84.62","0.846","1.92","4.31","50.28","38.79","3.67","3.83","6.23","65.12","5.56"
"702","Jake Sanderson","OTT","D","79","234.18333333333","2.9643459915612","14.09","109.66","11.39","12.55","78.66","13.76","11.27","55.34","16.92","1.28","9.74","11.63","0.89","8.08","9.93","4.87","60.72","7.42","2.05","24.6","7.69","0.51","3.59","12.50","3.76","48.17","7.24","0.68","3.07","18.18","6.29","112.5","5.30","0","5.55","0.00","11.36","82.41","0.938","0.51","7.69","42.79","16.14","1.18","2.31","11.02","72.76","3.07"
"760","Ryker Evans","SEA","D","36","13.166666666667","0.36574074074074","4.56","109.37","4.00","4.56","82.03","5.26","4.56","68.35","6.25","0","0","-","0","10.51","0.04","0","59.24","0.00","0","31.9","0.00","0","0","-","0","36.46","0.00","0","0","-","0","85.57","0.00","0","0","-","0.00","100.00","1.000","0","9.11","18.23","95.7","0.00","0","9.11","31.9","0.00"
"335","Devon Toews","COL","D","82","233.18333333333","2.8436991869919","12.87","109.36","10.53","11.84","86.46","12.04","9.26","62.53","12.90","1.54","7.98","16.22","0.78","9.94","7.30","6.69","59.95","10.04","2.32","30.62","7.03","0.77","3.86","16.67","5.83","39.11","12.98","0.69","2.74","20.00","2.6","123.39","2.06","0","2.97","0.00","16.67","87.24","1.039","0.51","5.66","39.88","16.21","1.27","1.29","9.52","66.64","1.89"
"601","Jordan Harris","MTL","D","56","93.3","1.6660714285714","8.36","109.32","7.10","6.43","78.46","7.58","5.79","58.52","9.00","0","8.36","0.00","0.49","8.53","5.40","5.14","59.16","8.00","1.93","32.15","5.66","0","5.79","0.00","4.29","36.01","10.64","0","1.71","0.00","3.72","95.68","3.74","0","1.86","0.00","0.00","85.71","0.857","0.64","7.72","19.94","46.95","3.13","4.5","11.58","31.51","12.50"
"575","Joe Veleno","DET","C","80","67.016666666667","0.83770833333333","13.43","109.23","10.95","11.64","75.21","13.40","9.85","53.72","15.49","0.9","4.48","16.67","1.32","7.81","14.45","5.37","59.09","8.33","0.9","34.02","2.56","0.9","2.69","25.00","5.97","33.42","15.15","0","2.39","0.00","6.47","87.94","6.85","0","0","-","9.09","91.67","1.008","3.58","4.48","18.8","78.79","16.00","5.37","7.16","23.28","18.75"
"175","Joel Armia","MTL","R","66","190.11666666667","2.8805555555556","9.47","109.2","7.98","8.84","80.79","9.86","7.89","59.02","11.79","1.26","7.57","14.29","0.37","9.15","3.89","4.1","62.49","6.16","1.89","29.35","6.06","0.63","4.42","12.50","2.95","44.18","6.25","0.84","2.95","22.22","2.28","111.69","2.00","0","1.37","0.00","16.00","87.17","1.032","0.95","6.31","41.66","24.62","2.22","1.58","9.15","58.7","2.62"
"509","Jonas Rondbjerg","VGK","R","20","19.8","0.99","9.09","109.09","7.69","9.09","81.82","10.00","6.06","69.7","8.00","0","3.03","0.00","0.36","7.56","4.60","3.03","69.7","4.17","3.03","18.18","14.29","0","0","-","0","68.69","0.00","0","4.04","0.00","8.75","56.9","13.33","0","0","-","0.00","95.65","0.957","0","6.06","24.24","69.7","0.00","3.03","9.09","27.27","10.00"
"648","Kaapo Kakko","NYR","R","61","1.1","0.018032786885246","54.55","109.09","33.33","54.55","54.55","50.00","0","54.55","0.00","0","0","-","2.55","4.95","33.99","0","54.55","0.00","0","0","-","0","0","-","0","72.73","0.00","0","0","-","78.79","78.79","50.00","0","0","-","-","100.00","1.00","0","0","0","163.64","-","0","0","0","-"
"143","Colin Blackwell","CHI","C","44","79.766666666667","1.8128787878788","18.05","109.07","14.20","16.55","81.99","16.79","12.04","57.17","17.39","0","7.52","0.00","1.23","9.64","11.30","9.03","63.94","12.37","4.51","33.1","12.00","0","2.26","0.00","6.02","41.12","12.77","0","3.01","0.00","5.43","126.03","4.13","0","4.35","0.00","0.00","86.84","0.868","0","6.02","56.41","29.34","0.00","0","7.52","80.48","0.00"
"210","Chandler Stephenson","VGK","C","75","119.36666666667","1.5915555555556","13.07","108.57","10.74","10.56","78.41","11.86","8.04","51.27","13.56","2.01","8.55","19.05","0.71","8.54","7.69","5.03","59.82","7.75","3.52","24.63","12.50","2.01","4.02","33.33","2.01","46.91","4.11","0","3.35","0.00","7.99","98.02","7.53","0","2.9","0.00","25.00","83.33","1.083","1.51","7.54","25.13","56.3","5.66","3.52","9.05","34.68","9.21"
"488","Trevor Moore","L.A","L","82","136.5","1.6646341463415","19.78","108.57","15.41","18.02","78.68","18.64","13.63","55.38","19.75","1.32","7.47","15.00","1.99","8.07","19.79","11.43","57.14","16.67","3.96","24.62","13.85","0","3.52","0.00","9.96","43.37","18.68","1.17","4.1","22.22","5.71","110.48","4.92","0.63","1.27","33.33","9.68","86.51","0.962","0.88","4.84","44.4","50.55","1.94","1.32","9.23","50.55","2.54"
"112","Charlie Coyle","BOS","C","82","201.85","2.4615853658537","16.35","108.5","13.10","13.97","77.29","15.31","11.59","53.8","17.73","1.49","7.73","16.13","0.81","8.5","8.70","6.24","67.48","8.47","4.16","26.75","13.46","1.49","5.35","21.74","2.77","54.3","4.86","0","1.59","0.00","6.01","122.8","4.67","0","1.72","0.00","12.82","85.64","0.985","1.49","9.51","54.4","19.92","2.66","2.38","11","88.88","2.61"
"469","Filip Hronek","VAN","D","81","159.3","1.9666666666667","13.18","108.47","10.84","11.68","84.37","12.16","10.55","61.39","14.66","1.13","7.53","13.04","0.79","8.79","8.27","5.27","61.02","7.95","3.01","23.35","11.43","0.75","3.01","20.00","3.01","50.22","5.66","0.5","2.51","16.67","3.26","108.27","2.93","0","3.81","0.00","10.71","87.73","0.984","0.75","6.4","40.3","35.03","1.83","2.26","8.29","58","3.75"
"14","Marc Staal","PHI","D","35","33.2","0.94857142857143","25.3","108.43","18.92","19.88","83.13","19.30","14.46","57.83","20.00","3.61","14.46","20.00","1.41","9.73","12.65","9.04","56.02","13.89","5.42","25.3","17.65","3.61","9.04","28.57","4.82","40.96","10.53","0","0","-","15.66","117.47","11.76","0","7.83","0.00","25.00","75.00","1.000","1.81","7.23","36.14","65.06","4.76","7.23","14.46","43.37","14.29"
"688","Cole Smith","NSH","L","80","171.08333333333","2.1385416666667","14.03","108.37","11.46","11.92","80.66","12.88","10.52","62.08","14.49","1.4","10.17","12.12","1.27","9.27","12.08","9.12","58.92","13.40","3.16","27.71","10.23","0.35","4.56","7.14","7.95","41.62","16.04","0.94","2.81","25.00","4.05","119.05","3.29","0","5.07","0.00","13.33","83.62","0.969","1.05","10.17","45.94","36.12","2.24","1.75","14.03","63.13","2.70"
"98","Erik Haula","N.J","L","76","152.28333333333","2.0037280701754","13.4","108.35","11.00","12.21","78.41","13.48","10.24","54.77","15.76","0.79","8.27","8.70","0.67","8.94","7.00","4.33","61.86","6.55","1.97","29.16","6.33","0.39","3.94","9.09","3.15","43.6","6.74","0","3.15","0.00","6.26","114.39","5.19","0.57","2.85","16.67","7.69","84.89","0.926","0","7.09","59.49","18.52","0.00","0.39","8.67","73.28","0.53"
"353","Noah Hanifin","CGY, VGK","D","80","190.26666666667","2.3783333333333","16.71","108.16","13.38","14.82","80.73","15.51","11.35","54.87","17.14","2.52","6.62","27.59","1.05","8.8","10.63","9.78","62.75","13.48","4.73","23.65","16.67","1.58","3.47","31.25","6.73","52.14","11.43","1.26","3.36","27.27","7.74","115.7","6.27","0","0.91","0.00","22.22","87.93","1.102","0.63","4.1","41","35.95","1.52","2.84","7.25","67.48","4.04"
"179","Vladislav Namestnikov","WPG","C","78","103.75","1.3301282051282","14.46","108.14","11.79","13.88","78.65","15.00","13.3","47.42","21.90","0.58","8.67","6.25","0.81","8.63","8.59","6.94","62.46","10.00","3.47","23.71","12.77","0.58","5.2","10.00","4.63","51.66","8.22","0","3.08","0.00","5.85","81.86","6.67","0","1.67","0.00","4.35","81.71","0.861","2.31","4.05","17.35","74.6","11.76","2.89","6.94","21.4","11.90"
"241","Connor Clifton","BUF","D","79","159.9","2.0240506329114","18.01","108.07","14.29","15.01","82.93","15.33","13.13","59.66","18.04","1.5","8.26","15.38","1.41","8.72","13.92","11.63","61.16","15.98","6.38","29.64","17.71","0.75","4.88","13.33","7","42.03","14.29","1","3.5","22.22","8.67","108.4","7.41","0","1.08","0.00","11.43","86.16","0.976","0.75","4.5","37.52","37.9","1.96","1.88","5.63","52.16","3.47"
"208","Oskar Sundqvist","STL","C","71","102.76666666667","1.4474178403756","16.93","108.01","13.55","16.35","84.66","16.18","14.01","56.63","19.83","2.92","7.01","29.41","1.29","9.67","11.81","11.68","66.56","14.93","5.84","32.7","15.15","2.34","3.5","40.00","7.78","45.15","14.71","0.78","3.11","20.00","1.69","88.55","1.87","0","1.69","0.00","20.83","87.63","1.085","0","8.17","32.11","49.63","0.00","0.58","12.84","43.79","1.32"
"463","Mikhail Sergachev","T.B","D","34","80","2.3529411764706","9","108","7.69","8.25","75","9.91","4.5","57.75","7.23","0","7.5","0.00","0.67","8.39","7.37","5.25","66","7.37","3.75","30.75","10.87","0","1.5","0.00","2","47","4.08","0","4","0.00","2.17","109.42","1.94","0","4.33","0.00","0.00","87.01","0.870","0.75","6","36","27.75","2.04","2.25","9.75","65.25","3.33"
"201","Tomas Hertl","S.J, VGK","C","54","94.45","1.7490740740741","11.43","107.99","9.57","10.16","83.22","10.88","8.26","53.36","13.40","0.64","10.16","5.88","0.54","8.49","5.94","5.08","64.16","7.34","1.91","26.68","6.67","0","5.08","0.00","4.24","49.97","7.81","0.85","4.24","16.67","3.67","90.84","3.88","0","2.75","0.00","7.69","80.95","0.886","0.64","5.08","24.14","62.89","2.56","3.18","7.62","36.84","7.94"
"47","Lars Eller","PIT","C","82","179.01666666667","2.1831300813008","19.44","107.92","15.26","18.77","78.43","19.31","15.08","51.95","22.50","1.01","6.7","13.04","1.75","7.48","18.99","9.72","58.99","14.15","6.03","23.13","20.69","0.34","4.36","7.14","4.92","47.82","9.32","0.45","1.34","25.00","6.78","103.6","6.14","0","1.94","0.00","6.67","87.10","0.938","1.34","6.7","40.55","48.26","3.20","2.35","9.72","53.29","4.22"
"620","Simon Benoit","TOR","D","64","102.3","1.5984375","14.66","107.92","11.96","13.49","77.42","14.84","9.38","54.55","14.68","0.59","7.62","7.14","0.71","7.56","8.62","4.11","56.89","6.73","1.76","24.05","6.82","0","3.52","0.00","3.13","43.79","6.67","0.78","4.69","14.29","8.47","92.34","8.40","0","0.85","0.00","6.25","86.02","0.923","1.17","4.69","22.29","59.82","5.00","1.17","8.21","29.91","3.77"
"105","Chris Tanev","CGY, DAL","D","75","185.51666666667","2.4735555555556","15.52","107.7","12.60","14.55","79.89","15.41","9.7","51.75","15.79","1.29","6.15","17.39","0.84","9.08","8.49","7.44","65.65","10.18","4.2","25.23","14.29","0.97","2.91","25.00","4.31","53.9","7.41","0.43","3.88","10.00","8.41","115.86","6.77","0","0.47","0.00","13.33","88.13","1.015","0","5.82","44.63","29.43","0.00","1.94","9.38","74.71","2.53"
"524","Timothy Liljegren","TOR","D","55","59.633333333333","1.0842424242424","21.13","107.66","16.41","19.12","81.5","19.00","14.09","59.36","19.18","1.01","11.07","8.33","1.16","8.24","12.35","7.04","67.41","9.46","4.02","26.16","13.33","0","6.04","0.00","4.02","55","6.82","1.34","4.02","25.00","11.63","81.39","12.50","0","2.91","0.00","7.14","81.36","0.885","2.01","4.02","19.12","72.44","9.52","4.02","6.04","30.18","11.76"
"387","Nicolas Roy","VGK","C","70","95.333333333333","1.3619047619048","17.62","107.62","14.07","16.36","76.15","17.69","11.96","54.13","18.10","1.26","8.81","12.50","0.92","7.81","10.58","6.29","65.45","8.77","3.78","22.66","14.29","1.26","3.78","25.00","3.36","57.06","5.56","0","4.2","0.00","10.91","107.27","9.23","0","2.73","0.00","10.53","83.72","0.942","0","1.26","44.69","45.31","0.00","0.63","3.15","59.16","1.05"
"135","Bryan Rust","PIT","R","62","95.383333333333","1.5384408602151","16.98","107.57","13.64","15.73","79.26","16.56","12.58","50.95","19.80","1.26","8.81","12.50","1.96","7.25","21.27","8.81","55.36","13.73","6.92","20.13","25.58","0","2.52","0.00","2.52","46.97","5.08","0.84","3.35","20.00","6.36","112.67","5.34","0","5.45","0.00","10.00","82.72","0.927","0","8.81","45.92","44.03","0.00","1.26","10.69","61.02","2.02"
"586","Ty Dellandrea","DAL","C","42","79.766666666667","1.8992063492063","15.8","107.56","12.80","13.54","87.25","13.43","9.78","66.19","12.87","0","9.03","0.00","1.09","9","10.84","8.27","62.43","11.70","4.51","27.08","14.29","0","2.26","0.00","5.01","47.14","9.62","0","6.02","0.00","6.52","124.95","4.96","0","3.26","0.00","0.00","86.36","0.864","0.75","6.02","56.41","32.34","1.32","1.5","6.02","68.45","2.15"
